cnpj,razao_social,nome_fantasia,cep,endereco,bairro,cidade,uf,telefone,whatsapp,canal_preferencial,latitude,longitude,ativo,service_radius_km,prioridade,atende_empresarial,atende_residencial
33888913,I RAMON FERNANDES DE SOUSA EIRELI,,,,,,,,,,,,True,,0,True,True
6385913,J A S AZEVEDO,,,,,,,,,,,,True,,0,True,True
12000213,J C MASCARENHAS REPRESENTACOES LTDA,,,,,,,,,,,,True,,0,True,True
07302146000130,JETER A P DA SILVA,,,,,,,,,,,,True,,0,True,True
36409913,J MARIA DOS SANTOS OLIVEIRA,,,,,,,,,,,,True,,0,True,True
46834313,J M DA SILVA TAPAJOS COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
30542313,JOSE A DE CARVALHO,,,,,,,,,,,,True,,0,True,True
11762113,J S V PEREIRA LTDA,,,,,,,,,,,,True,,0,True,True
05561182000274,K. F. G. TAVEIRA,,,,,,,,,,,,True,,0,True,True
37995413,LIDER GAS LTDA,,,,,,,,,,,,True,,0,True,True
25012413,LOG COMERCIO DE GASES DERIVADOS DO AR LTDA,,,,,,,,,,,,True,,0,True,True
2369613,L S DE SOUSA BATISTA,,,,,,,,,,,,True,,0,True,True
28374113,L VENANCIO BARBOSA,,,,,,,,,,,,True,,0,True,True
04786430000131,MARGARIDA MARIA RIKER MADURO,,,,,,,,,,,,True,,0,True,True
20752313,M J F MATOS COMERCIO,,,,,,,,,,,,True,,0,True,True
22939613,MOACIR SOARES SILVA,,,,,,,,,,,,True,,0,True,True
01505118000134,NAFTTALI DE SOUSA LIMA,,,,,,,,,,,,True,,0,True,True
34285113,N A S DE ALMEIDA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
17432713,N L ALBUQUERQUE COMERCIO DE GAS LIQUEFEITO DE PETROLEO,,,,,,,,,,,,True,,0,True,True
19439313,N M DE OLIVEIRA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
19439313,N M DE OLIVEIRA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
07439713000103,O. G. DOS SANTOS,,,,,,,,,,,,True,,0,True,True
21416213,RAIMUNDA DE N V FIGUEIRA COMERCIO DE GAS E AGUA,,,,,,,,,,,,True,,0,True,True
07520153000109,R DE CARVALHO CAMPOS,,,,,,,,,,,,True,,0,True,True
47964313,RD GAS LTDA,,,,,,,,,,,,True,,0,True,True
09537420000186,R E R DO VALE REVENDA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
26502313,R L DOS SANTOS NASCIMENTO COMERCIO,,,,,,,,,,,,True,,0,True,True
32085713,R OLIVEIRA DOS REIS LTDA,,,,,,,,,,,,True,,0,True,True
10904313,ROSENILDO SIMAO SILVA,,,,,,,,,,,,True,,0,True,True
54062513,R S DE SOUSA COMERCIO LTDA,,,,,,,,,,,,True,,0,True,True
35993313,SAMITA LTDA,,,,,,,,,,,,True,,0,True,True
477113,SAMUEL RUVIARO COMERCIO DE GLP LIMITADA,,,,,,,,,,,,True,,0,True,True
12287713,CAETANO GAS LTDA,,,,,,,,,,,,True,,0,True,True
30177813,C DA S VITOR,,,,,,,,,,,,True,,0,True,True
10263513,COMERCIAL BOMGAS LTDA,,,,,,,,,,,,True,,0,True,True
32392513,DBS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
40892713,DEPOSITO QUERO GAS COMERCIO EIRELI,,,,,,,,,,,,True,,0,True,True
51034213,E M DA S RIBEIRO LTDA,,,,,,,,,,,,True,,0,True,True
15670613,F MARTINS SOARES,,,,,,,,,,,,True,,0,True,True
10391113,J E DOS SANTOS,,,,,,,,,,,,True,,0,True,True
50660213,J H DE JESUS DA MOTA COMERCIO,,,,,,,,,,,,True,,0,True,True
30880513,L F DEPOSITO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
30880513,L F DEPOSITO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
26968413,M A MARTINS GLP LTDA,,,,,,,,,,,,True,,0,True,True
84110413,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
03197366000190,NOSSA SENHORA DAS GRACAS COMERCIO EIRELI,,,,,,,,,,,,True,,0,True,True
10642613,ROSINEIDE DOS SANTOS COMERCIO,,,,,,,,,,,,True,,0,True,True
32062213,SERVGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
25146713,TEN E TEN EMPRESAS LTDA,,,,,,,,,,,,True,,0,True,True
23497213,W S GARCIA COMERCIO EIRELI,,,,,,,,,,,,True,,0,True,True
26711813,34 GAS LTDA,,,,,,,,,,,,True,,0,True,True
03323519000360,ABASTECEDORA DE COMBUSTIVEIS RCR LTDA,,,,,,,,,,,,True,,0,True,True
43410213,ALBUQUERQUE COMERCIAL DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
37527313,ALJ COMERCIO DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
43559813,ALMEIDA E RODHE LTDA,,,,,,,,,,,,True,,0,True,True
53769813,AMIGOS GAS CHAPECO LTDA,,,,,,,,,,,,True,,0,True,True
14780913,ANGELA MARIA BEZUTTI,,,,,,,,,,,,True,,0,True,True
48769413,ARNOLD COMERCIO DE BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
13652713,AUTO POSTO GROSS LTDA,,,,,,,,,,,,True,,0,True,True
01687288000187,AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
03011829000188,BOM GAS EFAPI LTDA,,,,,,,,,,,,True,,0,True,True
11777913,BOM GAS E TRANSPORTES CHAPECO LTDA,,,,,,,,,,,,True,,0,True,True
11777913,BOM GAS E TRANSPORTES CHAPECO LTDA,,,,,,,,,,,,True,,0,True,True
11777913,BOM GAS E TRANSPORTES CHAPECO LTDA,,,,,,,,,,,,True,,0,True,True
07959478000192,BOM GAS E TRANSPORTES XANXERE LTDA,,,,,,,,,,,,True,,0,True,True
07213191000119,BORSATO GAS LTDA,,,,,,,,,,,,True,,0,True,True
07213191000380,BORSATO GAS LTDA,,,,,,,,,,,,True,,0,True,True
06172005000188,BRUNO JOSE KUSMINSKY,,,,,,,,,,,,True,,0,True,True
21145613,CARTERI COMERCIO DE GAS GLP LTDA,,,,,,,,,,,,True,,0,True,True
41887513,CG GAS LTDA,,,,,,,,,,,,True,,0,True,True
33699813,CM COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
57735213,CM DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
17560813,COMERCIO AGUA E GAS MAIA LTDA,,,,,,,,,,,,True,,0,True,True
06942393000139,COMERCIO DE BEBIDAS E GAS BELA VISTA LTDA,,,,,,,,,,,,True,,0,True,True
08296559000112,COMERCIO DE COMBUSTIVEIS DE SOUZA LTDA,,,,,,,,,,,,True,,0,True,True
05747578000804,COMERCIO DE COMBUSTIVEIS ROHENKOHL LTDA,,,,,,,,,,,,True,,0,True,True
03178064000256,COMERCIO DE GAS KLEIN LTDA,,,,,,,,,,,,True,,0,True,True
03178064000175,COMERCIO DE GAS KLEIN LTDA,,,,,,,,,,,,True,,0,True,True
14922513,CORONEL 285 COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
00346022000108,DISK GAS PESCADOR LTDA,,,,,,,,,,,,True,,0,True,True
01628090000122,DISTRIBUIDORA DE GAS MENIN LTDA,,,,,,,,,,,,True,,0,True,True
5296713,DISTRIBUIDORA DE GAS MGM LTDA,,,,,,,,,,,,True,,0,True,True
4128613,DISTRIGAS EIRELI,,,,,,,,,,,,True,,0,True,True
3401813,DOUGLAS BENCKENSTEIN LTDA,,,,,,,,,,,,True,,0,True,True
41659313,EXTRA GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
46899113,FABRICIO DESSBESELL,,,,,,,,,,,,True,,0,True,True
23945213,FELIPE ANTONIO MULLER,,,,,,,,,,,,True,,0,True,True
26945513,GARBINI COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
24534813,GAS PLANALTO LTDA,,,,,,,,,,,,True,,0,True,True
11958913,INES WELTER LAMBRECHT,,,,,,,,,,,,True,,0,True,True
13403413,JH COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
5609913,J P DE MORAIS LTDA,,,,,,,,,,,,True,,0,True,True
08859246000125,JUNIOR PEDROSO DE MORAIS,,,,,,,,,,,,True,,0,True,True
73325613,KLEIN DISTRIBUIDOR REGIONAL DE BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
02041344000174,LAZZARIN GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
02041344000255,LAZZARIN GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
15041713,LUPATINI E MAYER LTDA,,,,,,,,,,,,True,,0,True,True
2306113,MARCELO JARDIM GUIMARAES,,,,,,,,,,,,True,,0,True,True
36445613,MARCHEZAN E RODRIGUES LTDA,,,,,,,,,,,,True,,0,True,True
02672134000184,"MARTINS COMERCIO, TRANSPORTE E DISTRIBUICAO DE GAS LTDA",,,,,,,,,,,,True,,0,True,True
29882213,MATHEUS DUARTE DOS SANTOS E CIA LTDA,,,,,,,,,,,,True,,0,True,True
85402513,MERCADO REAL LTDA,,,,,,,,,,,,True,,0,True,True
21106913,MISRAEL SODRE RODRIGUES,,,,,,,,,,,,True,,0,True,True
506513,MM COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
2344913,MP POSTOS E LOGISTICA LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
37435713,MPS COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
35980713,MUNDIAL GAS LTDA,,,,,,,,,,,,True,,0,True,True
40080113,NOVA ERA COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
09465737000235,NYLAND COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
13140513,ODIRLEI DA SILVA,,,,,,,,,,,,True,,0,True,True
23412313,OLNEI KROLOW,,,,,,,,,,,,True,,0,True,True
23412313,OLNEI KROLOW,,,,,,,,,,,,True,,0,True,True
03705370000112,ONILTON DO AMARAL,,,,,,,,,,,,True,,0,True,True
01015504000148,OURO GAS LTDA,,,,,,,,,,,,True,,0,True,True
52821913,PAMPA GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
31625113,PEDRINHO S GAS LTDA,,,,,,,,,,,,True,,0,True,True
15318713,PIOVESAN E IGNACIO LTDA,,,,,,,,,,,,True,,0,True,True
48795613,POSTO DG SANTO ANGELO LTDA,,,,,,,,,,,,True,,0,True,True
13048713,POSTO GLORIA COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
01599461000195,POSTO MGM CATUIPE LTDA,,,,,,,,,,,,True,,0,True,True
57973313,RC PASSO FUNDO COMERCIO DE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
11456613,RECK GAS LTDA,,,,,,,,,,,,True,,0,True,True
175413,RENATO TELES DA SILVEIRA,,,,,,,,,,,,True,,0,True,True
00101044000108,RODRIGAS COMERCIO E DISTRIBUICAO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
27994213,SANDRINHO DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
27994213,SANDRINHO DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
27994213,SANDRINHO DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
04724004000173,SHR GAS LTDA,,,,,,,,,,,,True,,0,True,True
81014413,SIDNEI FACCO ME,,,,,,,,,,,,True,,0,True,True
2526813,SILVANA QUANZ,,,,,,,,,,,,True,,0,True,True
51343713,TALI GAS COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
27907913,TESSER DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
44460313,TESSING DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
39973113,TOP GAS MONDAI LTDA,,,,,,,,,,,,True,,0,True,True
14546213,TUPY DISTRIBUIDORA DE GAS E TRANSPORTES EIRELI,,,,,,,,,,,,True,,0,True,True
32682313,VANIR BEZUTTI,,,,,,,,,,,,True,,0,True,True
30628513,VILI PEDRO CHITOLINA,,,,,,,,,,,,True,,0,True,True
55436113,WEEL COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
44376613,ZAPLUB LUBRIFICANTES LTDA,,,,,,,,,,,,True,,0,True,True
51751513,ZAT COMERCIO VAREJISTA DE ALIMENTOS LTDA,,,,,,,,,,,,True,,0,True,True
3248413,ADEMILSON RODRIGUES RIBEIRO DE SOUSA,,,,,,,,,,,,True,,0,True,True
1671713,ALAN ANITELE GUIMARAES,,,,,,,,,,,,True,,0,True,True
05848879000140,ANA PAULA ANDREOTTI TOLEDO,,,,,,,,,,,,True,,0,True,True
09214357000147,ANDERSON PAULINELI,,,,,,,,,,,,True,,0,True,True
50438213,ANDRE LUCAS BRITO PIZZULIN LTDA,,,,,,,,,,,,True,,0,True,True
21051413,APARECIDA ROSANGELA ESQUERDO DE SOUZA 26533438867,,,,,,,,,,,,True,,0,True,True
07003516000139,AUTO POSTO PORTAL DA AMIZADE LTDA,,,,,,,,,,,,True,,0,True,True
50534113,BARRUECO E COTRIM COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
329913,CALDEIRA COMERCIO DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
30774413,CARLOS ALBERTO GOMES PADARIA,,,,,,,,,,,,True,,0,True,True
46473213,CARLOS ALBERTO HAGUI E CIA LTDA,,,,,,,,,,,,True,,0,True,True
22385813,CARLOS E APARECIDA DE JESUS LTDA,,,,,,,,,,,,True,,0,True,True
46186813,CASSIA MARIA DA ROCHA SILVA GAS LTDA,,,,,,,,,,,,True,,0,True,True
09047129000120,C E CASTRO PEREIRA,,,,,,,,,,,,True,,0,True,True
16984413,CERDEIRA COMERCIAL E SERVICOS DE PRODUTOS ALIMENTICIOS LTDA,,,,,,,,,,,,True,,0,True,True
07323098000167,CICERO ANTONIO OSLIN,,,,,,,,,,,,True,,0,True,True
47619313,CICERO PONTES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
47619313,CICERO PONTES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
25111413,CLAUDERSON DOS REIS COSTA,,,,,,,,,,,,True,,0,True,True
19430113,COMERCIO DE GAS LIAR LTDA,,,,,,,,,,,,True,,0,True,True
2248913,DENILSON ROSA CORREIA,,,,,,,,,,,,True,,0,True,True
13932413,D J DE PAULA GAS,,,,,,,,,,,,True,,0,True,True
72962213,DRACEGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
29789613,DRACENA GAS E AGUA MINERAL LTDA,,,,,,,,,,,,True,,0,True,True
96349513,EDGAR TARDIN,,,,,,,,,,,,True,,0,True,True
10935413,EDIVALDO FERREIRA JUNIOR,,,,,,,,,,,,True,,0,True,True
53198813,EDSON AVELINO DA SILVA GAS,,,,,,,,,,,,True,,0,True,True
23764713,EDSON DE OLIVEIRA ROCHA GAS,,,,,,,,,,,,True,,0,True,True
1965313,E J FARIAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
08798371000172,ELENIR REDIGULO LOURENCO,,,,,,,,,,,,True,,0,True,True
08391950000104,ELVIS COSTA PEREIRA,,,,,,,,,,,,True,,0,True,True
01783491000157,EMMANUEL MODESTO D ELIA P VENCESLAU,,,,,,,,,,,,True,,0,True,True
46983313,EUCLIDES LORENSETTI,,,,,,,,,,,,True,,0,True,True
28804813,FERNANDO CORREA AGUA E GAS,,,,,,,,,,,,True,,0,True,True
4501513,FRANCISCO FRANCO,,,,,,,,,,,,True,,0,True,True
47242813,GASPARINI GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
13730213,GILMAR DE OLIVEIRA FONSECA,,,,,,,,,,,,True,,0,True,True
44493813,GUILHERME EDUARDO DOS SANTOS CONVENIENCIA LTDA,,,,,,,,,,,,True,,0,True,True
11668713,INES ADELIA IEMBO SOUSA,,,,,,,,,,,,True,,0,True,True
6287813,IRMAOS FACHOLLI LTDA,,,,,,,,,,,,True,,0,True,True
09262971000184,ISAC SILVA DE PAULA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
28045613,J BARRETO DA SILVA MERCADO LTDA,,,,,,,,,,,,True,,0,True,True
58329213,JL GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
26945513,JOSE PEREIRA DOS SANTOS 05767354855,,,,,,,,,,,,True,,0,True,True
03128064000160,JUAREZ DA SILVA ASSIS,,,,,,,,,,,,True,,0,True,True
27093913,JULIANA OLIVEIRA SOUZA MINIMERCADO,,,,,,,,,,,,True,,0,True,True
30676313,JULIANO GREGORY FONTOLAN GAS,,,,,,,,,,,,True,,0,True,True
33137613,LEONARDO GONCALVES DE MORAES,,,,,,,,,,,,True,,0,True,True
29088913,LUCAS APARECIDO DA SILVA MATIVI,,,,,,,,,,,,True,,0,True,True
03764310000170,MAIS QUE PECAS TUPA LTDA,,,,,,,,,,,,True,,0,True,True
3969813,MARACA GAS MARILIA LTDA,,,,,,,,,,,,True,,0,True,True
274613,MARIA CELIA GASPAR SILVA PETROGAS,,,,,,,,,,,,True,,0,True,True
25004313,MARIA DO SOCORRO GOMES LOPES,,,,,,,,,,,,True,,0,True,True
52268213,MARIA ODELICE DA SILVA,,,,,,,,,,,,True,,0,True,True
54851413,MATIOLI COMERCIO DE GAS E AGUA MINERAL DRACENA LTDA,,,,,,,,,,,,True,,0,True,True
41842513,MILTON ANTUNES LOPES,,,,,,,,,,,,True,,0,True,True
38031813,M M GAS E AGUA DE ASSIS LTDA,,,,,,,,,,,,True,,0,True,True
29994813,MORCELI COMERCIO DE AGUA E GAS LTDA,,,,,,,,,,,,True,,0,True,True
20801213,MORCELI COMERCIO DE GAS E ENGENHARIA LTDA,,,,,,,,,,,,True,,0,True,True
02641253000170,NEIDE APARECIDA LORENCETTI SCRAMIM E CIA LTDA,,,,,,,,,,,,True,,0,True,True
15838313,NELSON THEODORO COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
35735813,NOVA COMERCIO DE AGUA E GAS LTDA,,,,,,,,,,,,True,,0,True,True
35950113,PATRICIA MOLON TIBERIO BASSO LTDA,,,,,,,,,,,,True,,0,True,True
06058434000129,PATRICK COSTA LINDOLFO,,,,,,,,,,,,True,,0,True,True
5150913,PIAUI GAS LTDA,,,,,,,,,,,,True,,0,True,True
69155113,POSTO BRASIL DE PRESIDENTE PRUDENTE LTDA,,,,,,,,,,,,True,,0,True,True
02908271000175,POSTO LIDER DE PRESIDENTE PRUDENTE LTDA,,,,,,,,,,,,True,,0,True,True
08953660000107,RAVAZI COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
56259113,RED COMERCIO VAREJISTA DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
20359213,REGINALDO DOS SANTOS DONATO,,,,,,,,,,,,True,,0,True,True
53729713,REINALDO TIBURCIO DA SILVA JUNIOR,,,,,,,,,,,,True,,0,True,True
52169513,RGS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
32523413,RICARDO BENTO PEREIRA,,,,,,,,,,,,True,,0,True,True
39861513,ROGERIO GIMENEZ DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
25138413,R RIBEIRO VIEIRA DISTRIBUIDORA DE GAS E BEBIDAS,,,,,,,,,,,,True,,0,True,True
22905613,SANTOS GAS LTDA,,,,,,,,,,,,True,,0,True,True
05647969000172,SIDNEI ROBERTO DA SILVA GAS E CONVENIENCIA,,,,,,,,,,,,True,,0,True,True
30782713,SILVIO LUZ DA SILVA,,,,,,,,,,,,True,,0,True,True
06200541000140,SIMAR MOLINA SANCHES,,,,,,,,,,,,True,,0,True,True
27605113,SOUZAGAS DRACENA COMERCIO DE AGUA E GAS LTDA,,,,,,,,,,,,True,,0,True,True
14525513,SUELI CARDOSO ROCHA   SUPERMERCADO,,,,,,,,,,,,True,,0,True,True
28806813,SUELI DE FREITAS RIBEIRO,,,,,,,,,,,,True,,0,True,True
01817433000105,SUPERMERCADO IRMAOS RIBEIRO LTDA,,,,,,,,,,,,True,,0,True,True
15291413,TAMARA CANDIDA DOS SANTOS,,,,,,,,,,,,True,,0,True,True
10412413,TORK OIL PRUDENTE LTDA,,,,,,,,,,,,True,,0,True,True
42293113,VEM PRA CA CONVENIENCIA BAR LTDA,,,,,,,,,,,,True,,0,True,True
38041613,VINICIUS MALACRIDA MORCELI LTDA,,,,,,,,,,,,True,,0,True,True
42387213,VITOR FERNANDES REINALDE GAS E AGUA,,,,,,,,,,,,True,,0,True,True
31665513,VITORIA COMERCIO DE GAS E CONVENIENCIA LTDA,,,,,,,,,,,,True,,0,True,True
33084313,WESLEY SILVERIO DOS SANTOS,,,,,,,,,,,,True,,0,True,True
18543513,WILSON OLIVEIRA SANTOS GAS,,,,,,,,,,,,True,,0,True,True
26083513,A A S PONTES COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
40418413,AJUDA DE BAIXO DISTRIBUIDORA DE GAS DE MACAE LIMITADA,,,,,,,,,,,,True,,0,True,True
28526113,ALAHYSIO PEREIRA DE OLIVEIRA CIA LTDA,,,,,,,,,,,,True,,0,True,True
11309313,ALUIZIO BARBOSA DEPOSITO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
02270144000193,APE COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
21130113,BOM GAS COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
34289713,CARANGOLA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
24921513,CASTRO E VIANA DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
39230913,CELSO LUIZ DUTRA OLIVEIRA LTDA,,,,,,,,,,,,True,,0,True,True
12123713,CENTER GAS COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
10214913,CENTER GAS DE NATIVIDADE LTDA,,,,,,,,,,,,True,,0,True,True
47400913,CHAVES FERREIRA COMERCIO E TRANSPORTE DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
34708113,CLAUDIA FILGUEIRAS ADVENTO,,,,,,,,,,,,True,,0,True,True
13824213,C L DAS CHAGAS,,,,,,,,,,,,True,,0,True,True
12996213,COMERCIAL C M M VISCONDE LTDA,,,,,,,,,,,,True,,0,True,True
06313708000189,COMERCIAL DE GAS FEDERAL DE BOM JESUS LTDA,,,,,,,,,,,,True,,0,True,True
1447413,DALIGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
11978813,DANIEL VICENTE COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
11436213,DEFANTI PERES DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
17382113,DISTRIBUIDORA DE GAS TRAJANENSE LTDA,,,,,,,,,,,,True,,0,True,True
3969113,DMG DISTRIBUIDORA MACAENSE DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
02595641000161,E M DE MIRACEMA GAS LTDA,,,,,,,,,,,,True,,0,True,True
49978213,FAZENDINHA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
37663713,F C S CONSTANTINO,,,,,,,,,,,,True,,0,True,True
11412613,FERREIRA COMERCIO DE GLP GAS LIQUIFEITOS LTDA,,,,,,,,,,,,True,,0,True,True
2673313,F S G FERREIRA COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
11826413,GEISA PINTO DE LUCAS PINHEIRO,,,,,,,,,,,,True,,0,True,True
01144156000109,INALDO FAUSTO,,,,,,,,,,,,True,,0,True,True
32736613,IPIGAS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
43634613,IRMAOS BRITO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
205513,J F SILVA REVENDA DE GAS,,,,,,,,,,,,True,,0,True,True
3389313,JHONATHAN COMERCIO E SERVICOS LTDA,,,,,,,,,,,,True,,0,True,True
43653913,JOSE AUGUSTO GUIMARAES VALERIO,,,,,,,,,,,,True,,0,True,True
54331313,JUAREZ DOFINI COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
10647913,L C CURTY RIBEIRO,,,,,,,,,,,,True,,0,True,True
37912513,L F CURTY COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
03669020000148,LUIZ C L DA COSTA DISTRIBUIDORA DE GAS,,,,,,,,,,,,True,,0,True,True
00095939000268,MASTER FRIBURGO COMERCIAL LTDA,,,,,,,,,,,,True,,0,True,True
00095939000772,MASTER FRIBURGO COMERCIAL LTDA,,,,,,,,,,,,True,,0,True,True
5114213,MENDES GAS LEOPOLDINA LTDA,,,,,,,,,,,,True,,0,True,True
